LP DATA SYSTEM SID HUMAN
zh-en newstest2017 SogouKnowing-nmt.5171 1100 -0.0236766833462844
zh-en newstest2017 afrl-mitll-opennmt.5109 1106 -0.420845689666905
zh-en newstest2017 xmunmt.5160 1153 -0.544460079055346
zh-en newstest2017 online-F.0 1156 -0.467358286695028
zh-en newstest2017 NRC.5172 1175 0.129736342400261
zh-en newstest2017 PROMT-SMT.5125 1182 -0.646650705885422
zh-en newstest2017 online-F.0 1184 -0.49432237483496
zh-en newstest2017 online-G.0 1184 -0.840280401848986
zh-en newstest2017 online-A.0 1224 0.874448136199117
zh-en newstest2017 online-A.0 1255 0.0969525194611524
zh-en newstest2017 online-B.0 1279 -0.178992825930993
zh-en newstest2017 CASICT-cons.5144+ROCMT.5167 1289 -0.319718868949486
zh-en newstest2017 CASICT-cons.5144 1309 0.599027520246176
zh-en newstest2017 CASICT-cons.5144 1379 0.0699743774160111
zh-en newstest2017 Oregon-State-University-S.5173 1431 0.113125930426732
zh-en newstest2017 jhu-nmt.5151 1448 -0.454713364573239
zh-en newstest2017 online-B.0 1466 -0.46505609375538
zh-en newstest2017 SogouKnowing-nmt.5171 1475 0.458069684773542
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1588 -0.571534727444185
zh-en newstest2017 uedin-nmt.5112 1677 0.311650027403113
zh-en newstest2017 online-B.0 1726 0.22957763943146
zh-en newstest2017 xmunmt.5160+NRC.5172 1738 1.12028373438149
zh-en newstest2017 afrl-mitll-opennmt.5109 1744 0.111388093084847
zh-en newstest2017 Oregon-State-University-S.5173 1761 0.358942723148067
zh-en newstest2017 PROMT-SMT.5125 1816 -0.451963344399475
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1825 -1.25343673590203
zh-en newstest2017 NRC.5172 1834 1.00806937974566
zh-en newstest2017 PROMT-SMT.5125 1849 0.00290595074891885
zh-en newstest2017 PROMT-SMT.5125 1851 0.337489706374576
zh-en newstest2017 ROCMT.5167 1891 -0.439391922979316
zh-en newstest2017 UU-HNMT.5162 1925 -0.00325613582309818
zh-en newstest2017 NRC.5172 1930 0.493354325881914
zh-en newstest2017 jhu-nmt.5151 1986 -0.760150049617118
zh-en newstest2017 CASICT-cons.5144+ROCMT.5167 2 0.578774568361302
zh-en newstest2017 uedin-nmt.5112 10 0.204789730444613
zh-en newstest2017 uedin-nmt.5112 48 0.552237178021066
zh-en newstest2017 jhu-nmt.5151 49 0.851877661397894
zh-en newstest2017 online-F.0 97 -0.302472486110491
zh-en newstest2017 xmunmt.5160 98 -0.200679504665205
zh-en newstest2017 CASICT-cons.5144+ROCMT.5167 120 0.151649938504122
zh-en newstest2017 jhu-nmt.5151+xmunmt.5160 167 0.669757472270654
zh-en newstest2017 uedin-nmt.5112 282 0.662751919556452
zh-en newstest2017 jhu-nmt.5151 307 0.639179327094049
zh-en newstest2017 NRC.5172 351 -1.22901166722857
zh-en newstest2017 online-A.0 368 -0.340786599927938
zh-en newstest2017 online-F.0 399 -0.183889419190405
zh-en newstest2017 ROCMT.5167 450 0.144478684399417
zh-en newstest2017 PROMT-SMT.5125 451 -0.354392160659222
zh-en newstest2017 online-G.0 476 0.902063295787201
zh-en newstest2017 uedin-nmt.5112 481 -0.271613251918528
zh-en newstest2017 online-A.0 485 0.468635337590738
zh-en newstest2017 uedin-nmt.5112 498 0.332598229051596
zh-en newstest2017 online-F.0 502 0.0333111368915271
zh-en newstest2017 online-B.0 546 0.0247055006914773
zh-en newstest2017 PROMT-SMT.5125 549 -0.234301267280543
zh-en newstest2017 online-F.0 608 -0.771664985585099
zh-en newstest2017 CASICT-cons.5144 676 0.0694674791485693
zh-en newstest2017 jhu-nmt.5151 692 0.447749101079594
zh-en newstest2017 ROCMT.5167 760 -0.555913165775951
zh-en newstest2017 PROMT-SMT.5125 763 -0.578782593957336
zh-en newstest2017 PROMT-SMT.5125 782 -1.06731157885283
zh-en newstest2017 Oregon-State-University-S.5173 803 -0.264663730152198
zh-en newstest2017 online-F.0 832 -0.155401135423552
zh-en newstest2017 xmunmt.5160 842 0.672053831192567
zh-en newstest2017 afrl-mitll-opennmt.5109 851 0.665504287654775
zh-en newstest2017 SogouKnowing-nmt.5171 879 0.508474774609408
zh-en newstest2017 online-A.0 880 -0.906334559617343
zh-en newstest2017 SogouKnowing-nmt.5171 887 0.747096888004978
zh-en newstest2017 NRC.5172 944 0.569872723550638
zh-en newstest2017 jhu-nmt.5151 1009 -0.119438161827983
zh-en newstest2017 jhu-nmt.5151 1034 -0.960439471167442
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1069 -1.08057901170094
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1161 -0.21437094471805
zh-en newstest2017 ROCMT.5167 1185 -0.967611030018583
zh-en newstest2017 jhu-nmt.5151 1189 -0.456990504464635
zh-en newstest2017 SogouKnowing-nmt.5171 1216 0.655044616547275
zh-en newstest2017 xmunmt.5160 1243 -0.520415172936885
zh-en newstest2017 jhu-nmt.5151 1247 -1.34802923055763
zh-en newstest2017 online-F.0 1292 -0.0786210598034661
zh-en newstest2017 online-A.0 1299 0.779356189966599
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1353 -0.269292291112597
zh-en newstest2017 PROMT-SMT.5125 1370 0.401090212754421
zh-en newstest2017 SogouKnowing-nmt.5171 1371 0.605743310840871
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1397 -0.158787669326931
zh-en newstest2017 CASICT-cons.5144 1407 0.685382846773275
zh-en newstest2017 online-F.0 1441 -0.804217115039901
zh-en newstest2017 SogouKnowing-nmt.5171 1458 0.679274966608355
zh-en newstest2017 CASICT-cons.5144 1471 -0.440563317105596
zh-en newstest2017 Oregon-State-University-S.5173 1476 0.361499670903049
zh-en newstest2017 online-A.0 1522 0.405822728057311
zh-en newstest2017 afrl-mitll-opennmt.5109 1608 0.37444012733345
zh-en newstest2017 xmunmt.5160 1618 0.958818427253981
zh-en newstest2017 Oregon-State-University-S.5173 1621 0.242217641868834
zh-en newstest2017 online-F.0 1666 -0.303349735739892
zh-en newstest2017 Oregon-State-University-S.5173 1768 0.518439796374836
zh-en newstest2017 online-A.0 1819 0.0103534239478947
zh-en newstest2017 online-G.0 1839 -0.441018830366786
zh-en newstest2017 Oregon-State-University-S.5173 1841 -0.0553051910482851
zh-en newstest2017 SogouKnowing-nmt.5171 1847 0.186033182184591
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1908 -0.540157285118831
zh-en newstest2017 uedin-nmt.5112 1914 -0.313620372593326
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1929 -0.135856580587211
zh-en newstest2017 online-A.0 1980 -0.243205597025951
zh-en newstest2017 SogouKnowing-nmt.5171+uedin-nmt.5112 7 0.479394963648095
zh-en newstest2017 xmunmt.5160+online-B.0 33 0.00240255794131565
zh-en newstest2017 uedin-nmt.5112 155 0.93991904154766
zh-en newstest2017 jhu-nmt.5151 169 0.589586084451106
zh-en newstest2017 uedin-nmt.5112 173 0.562896232336838
zh-en newstest2017 jhu-nmt.5151 224 1.01849466012355
zh-en newstest2017 PROMT-SMT.5125 228 0.0420102486985624
zh-en newstest2017 NRC.5172 313 0.579140216463565
zh-en newstest2017 online-A.0 362 0.509373920649576
zh-en newstest2017 jhu-nmt.5151 439 0.896955189706881
zh-en newstest2017 uedin-nmt.5112 474 0.988683099231405
zh-en newstest2017 NRC.5172 475 -0.787659156080814
zh-en newstest2017 UU-HNMT.5162 496 0.718724027102856
zh-en newstest2017 afrl-mitll-opennmt.5109 542 -0.912317755879777
zh-en newstest2017 online-B.0 591 0.396511118840816
zh-en newstest2017 PROMT-SMT.5125 625 -0.154156366787942
zh-en newstest2017 uedin-nmt.5112 625 -0.448983010220525
zh-en newstest2017 online-F.0 699 -0.665854511492299
zh-en newstest2017 online-B.0 752 -0.0431660282189337
zh-en newstest2017 PROMT-SMT.5125 758 0.0871934948616341
zh-en newstest2017 jhu-nmt.5151 816 -0.393371285309107
zh-en newstest2017 uedin-nmt.5112 902 0.159685592690215
zh-en newstest2017 online-F.0 914 -0.173067024575079
zh-en newstest2017 PROMT-SMT.5125 939 -0.763034886676257
zh-en newstest2017 CASICT-cons.5144 949 -0.856349154118129
zh-en newstest2017 ROCMT.5167 960 -0.936652657204694
zh-en newstest2017 xmunmt.5160 1003 -0.05493685033182
zh-en newstest2017 CASICT-cons.5144 1081 0.868619765208404
zh-en newstest2017 online-G.0 1102 -0.712534159540465
zh-en newstest2017 Oregon-State-University-S.5173 1103 -0.160353082206913
zh-en newstest2017 uedin-nmt.5112 1109 0.108099992121803
zh-en newstest2017 SogouKnowing-nmt.5171 1123 -0.194545620098135
zh-en newstest2017 online-F.0 1173 -0.601523266857696
zh-en newstest2017 NRC.5172 1180 -0.411179234757756
zh-en newstest2017 PROMT-SMT.5125 1242 -1.0190016964198
zh-en newstest2017 Oregon-State-University-S.5173 1281 -0.735151043940579
zh-en newstest2017 online-B.0 1291 -0.216889615840831
zh-en newstest2017 online-B.0 1293 -0.281814535644826
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1295 -0.775879813493547
zh-en newstest2017 PROMT-SMT.5125 1303 0.277662257689309
zh-en newstest2017 SogouKnowing-nmt.5171 1319 -0.011988430758006
zh-en newstest2017 online-B.0 1348 0.634708246246258
zh-en newstest2017 online-B.0 1361 -0.517467725603159
zh-en newstest2017 PROMT-SMT.5125 1379 -0.25638718629254
zh-en newstest2017 online-F.0 1416 -0.801393753719994
zh-en newstest2017 afrl-mitll-opennmt.5109 1424 -0.878318422800747
zh-en newstest2017 Oregon-State-University-S.5173 1439 0.0808013294859278
zh-en newstest2017 PROMT-SMT.5125 1443 -0.0492518160897245
zh-en newstest2017 UU-HNMT.5162 1460 0.0728647810698172
zh-en newstest2017 NRC.5172 1516 -1.0593871132587
zh-en newstest2017 SogouKnowing-nmt.5171 1531 0.705972992012744
zh-en newstest2017 uedin-nmt.5112 1578 -0.0597033508093855
zh-en newstest2017 uedin-nmt.5112 1587 0.231006938790042
zh-en newstest2017 PROMT-SMT.5125 1632 -0.371027279370398
zh-en newstest2017 UU-HNMT.5162 1632 -0.795493519952355
zh-en newstest2017 uedin-nmt.5112 1644 0.513982188367312
zh-en newstest2017 CASICT-cons.5144+ROCMT.5167 1648 -1.24503937515493
zh-en newstest2017 NRC.5172 1666 -0.383884175614472
zh-en newstest2017 jhu-nmt.5151 1711 0.71264520221559
zh-en newstest2017 jhu-nmt.5151 1777 -0.0688820075462468
zh-en newstest2017 afrl-mitll-opennmt.5109 1779 0.595610137112905
zh-en newstest2017 ROCMT.5167 1780 -0.0295198261987109
zh-en newstest2017 jhu-nmt.5151+xmunmt.5160+online-B.0 1833 1.06897436372583
zh-en newstest2017 UU-HNMT.5162 1836 -0.18271828146508
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1842 -0.407156898261087
zh-en newstest2017 ROCMT.5167 1842 0.118761855622246
zh-en newstest2017 online-G.0 1852 0.355086126070686
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1900 -0.718475491154326
zh-en newstest2017 online-B.0 1903 0.0437622938925102
zh-en newstest2017 PROMT-SMT.5125 1911 0.114103376015472
zh-en newstest2017 afrl-mitll-opennmt.5109 64 -0.241997932680045
zh-en newstest2017 SogouKnowing-nmt.5171 90 0.35566600254795
zh-en newstest2017 SogouKnowing-nmt.5171 97 0.354301569728729
zh-en newstest2017 UU-HNMT.5162 109 -0.412748336295524
zh-en newstest2017 online-G.0 138 -0.336184621732479
zh-en newstest2017 uedin-nmt.5112 157 0.656763354286709
zh-en newstest2017 SogouKnowing-nmt.5171 161 0.565515822876783
zh-en newstest2017 afrl-mitll-opennmt.5109 165 -0.513192383072819
zh-en newstest2017 online-A.0 198 0.310906094583262
zh-en newstest2017 online-B.0 212 0.800056350755708
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 222 -0.108975207215589
zh-en newstest2017 NRC.5172 233 0.215448145832023
zh-en newstest2017 SogouKnowing-nmt.5171 250 0.165046417301474
zh-en newstest2017 UU-HNMT.5162 283 -0.129547348231818
zh-en newstest2017 xmunmt.5160 304 0.142381807411825
zh-en newstest2017 PROMT-SMT.5125 312 -0.227097986367041
zh-en newstest2017 PROMT-SMT.5125 446 0.924373082147117
zh-en newstest2017 online-A.0 481 -1.45544929366783
zh-en newstest2017 online-B.0 488 0.254312299977042
zh-en newstest2017 SogouKnowing-nmt.5171 538 0.255380782837462
zh-en newstest2017 ROCMT.5167 547 0.237357432491059
zh-en newstest2017 jhu-nmt.5151 623 0.0320720541527158
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 691 0.0749878035442409
zh-en newstest2017 NRC.5172 698 -0.570892382354728
zh-en newstest2017 PROMT-SMT.5125 706 -0.289231037289641
zh-en newstest2017 online-F.0 820 -0.372252935632246
zh-en newstest2017 online-A.0 852 0.410298606744125
zh-en newstest2017 SogouKnowing-nmt.5171 877 -0.351700553234522
zh-en newstest2017 NRC.5172 880 -0.10776782253282
zh-en newstest2017 online-A.0 918 -0.530658890689846
zh-en newstest2017 uedin-nmt.5112 968 -1.1443216124268
zh-en newstest2017 UU-HNMT.5162 981 -1.11402766207433
zh-en newstest2017 online-B.0 1011 -0.417157630503171
zh-en newstest2017 jhu-nmt.5151 1027 0.757911748551348
zh-en newstest2017 SogouKnowing-nmt.5171 1044 0.37002185806216
zh-en newstest2017 uedin-nmt.5112 1048 0.196765466186042
zh-en newstest2017 PROMT-SMT.5125 1054 -1.05478542999594
zh-en newstest2017 PROMT-SMT.5125 1072 -0.830600265585081
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1097 -0.510769865452484
zh-en newstest2017 SogouKnowing-nmt.5171 1099 0.625790808930642
zh-en newstest2017 online-A.0 1109 0.298554327925377
zh-en newstest2017 afrl-mitll-opennmt.5109 1159 -0.390069813213626
zh-en newstest2017 Oregon-State-University-S.5173 1165 -0.55857178558727
zh-en newstest2017 ROCMT.5167 1166 0.447112629142227
zh-en newstest2017 online-G.0 1192 -0.242121560053661
zh-en newstest2017 xmunmt.5160 1200 0.150570342954915
zh-en newstest2017 online-B.0 1224 1.06439706585277
zh-en newstest2017 Oregon-State-University-S.5173 1241 -1.30757052229347
zh-en newstest2017 online-B.0 1307 0.172721897285503
zh-en newstest2017 Oregon-State-University-S.5173 1336 -0.114961093452013
zh-en newstest2017 online-A.0 1471 -1.14256733968366
zh-en newstest2017 online-A.0 1518 -0.326628296643326
zh-en newstest2017 online-G.0 1541 -0.272048914514787
zh-en newstest2017 afrl-mitll-opennmt.5109 1566 0.376850211618258
zh-en newstest2017 SogouKnowing-nmt.5171 1572 1.14373050360739
zh-en newstest2017 online-B.0 1573 -0.681776082730021
zh-en newstest2017 xmunmt.5160 1599 0.562959741328662
zh-en newstest2017 SogouKnowing-nmt.5171 1635 0.205766257348703
zh-en newstest2017 SogouKnowing-nmt.5171 1703 0.0871704143598578
zh-en newstest2017 UU-HNMT.5162 1707 -0.332915468901951
zh-en newstest2017 online-G.0 1719 -0.880568627161037
zh-en newstest2017 online-F.0 1781 -0.429981913683273
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1784 0.363902187177303
zh-en newstest2017 online-G.0 1847 -0.356513425591536
zh-en newstest2017 UU-HNMT.5162 1857 0.569853823865189
zh-en newstest2017 afrl-mitll-opennmt.5109 1859 0.714744125985275
zh-en newstest2017 Oregon-State-University-S.5173 1886 0.195483626456088
zh-en newstest2017 UU-HNMT.5162 1908 -0.488936726952391
zh-en newstest2017 online-F.0 1942 0.716376835600724
zh-en newstest2017 CASICT-cons.5144 1973 0.376241966151186
zh-en newstest2017 UU-HNMT.5162 9 0.212198532186675
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 42 0.395667893588773
zh-en newstest2017 SogouKnowing-nmt.5171+afrl-mitll-opennmt.5109 84 0.962795919887632
zh-en newstest2017 online-F.0 112 -0.143302020283807
zh-en newstest2017 CASICT-cons.5144+ROCMT.5167 122 0.318821953054577
zh-en newstest2017 PROMT-SMT.5125 135 0.150562959073369
zh-en newstest2017 ROCMT.5167 147 0.33228485661329
zh-en newstest2017 UU-HNMT.5162 157 0.0939228681057087
zh-en newstest2017 online-F.0 238 0.381198781463589
zh-en newstest2017 PROMT-SMT.5125 323 -0.242877633252632
zh-en newstest2017 online-B.0 323 -0.00778788062429638
zh-en newstest2017 xmunmt.5160 333 -0.0487184775855503
zh-en newstest2017 xmunmt.5160+uedin-nmt.5112 336 0.243988029079401
zh-en newstest2017 jhu-nmt.5151 345 -0.658979877360578
zh-en newstest2017 SogouKnowing-nmt.5171 348 -0.128436890722909
zh-en newstest2017 Oregon-State-University-S.5173 366 -0.578798335384731
zh-en newstest2017 online-G.0 422 0.267600301468308
zh-en newstest2017 online-F.0 463 0.111923830186482
zh-en newstest2017 PROMT-SMT.5125 483 -0.295045734742168
zh-en newstest2017 UU-HNMT.5162 502 0.0301065827620551
zh-en newstest2017 jhu-nmt.5151 541 -0.544203610356548
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 544 -0.33869140355856
zh-en newstest2017 afrl-mitll-opennmt.5109 554 -0.0304714996509655
zh-en newstest2017 CASICT-cons.5144 615 0.0953416169342712
zh-en newstest2017 xmunmt.5160 619 -0.157654960147005
zh-en newstest2017 online-A.0 645 -0.175822265193051
zh-en newstest2017 afrl-mitll-opennmt.5109 657 -0.5123004317747
zh-en newstest2017 NRC.5172 667 -0.391130013022057
zh-en newstest2017 online-B.0 705 0.343611553448826
zh-en newstest2017 ROCMT.5167 705 0.769673157075278
zh-en newstest2017 xmunmt.5160 804 0.0914047610389327
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 823 -0.603797483819233
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 848 0.3277353320945
zh-en newstest2017 UU-HNMT.5162 924 -0.402132030705224
zh-en newstest2017 jhu-nmt.5151 954 -1.14212280308503
zh-en newstest2017 online-G.0 979 -0.557098528161753
zh-en newstest2017 NRC.5172 1011 0.213208470237938
zh-en newstest2017 online-G.0 1023 -0.347419636340982
zh-en newstest2017 uedin-nmt.5112 1069 -0.925325024886921
zh-en newstest2017 online-A.0 1086 -0.258277206954265
zh-en newstest2017 SogouKnowing-nmt.5171 1150 0.600463298738351
zh-en newstest2017 PROMT-SMT.5125 1198 0.0350354205362337
zh-en newstest2017 online-B.0 1212 0.398531748274414
zh-en newstest2017 PROMT-SMT.5125 1216 0.252193040862776
zh-en newstest2017 uedin-nmt.5112 1294 0.148566927589079
zh-en newstest2017 online-F.0 1337 -0.338508711657325
zh-en newstest2017 ROCMT.5167 1351 -0.183039301294276
zh-en newstest2017 UU-HNMT.5162 1354 -0.865741253709537
zh-en newstest2017 PROMT-SMT.5125 1360 -0.422663501776404
zh-en newstest2017 xmunmt.5160 1363 -0.444697459046784
zh-en newstest2017 SogouKnowing-nmt.5171 1370 0.970895669062455
zh-en newstest2017 UU-HNMT.5162 1375 0.507712106447744
zh-en newstest2017 xmunmt.5160+afrl-mitll-opennmt.5109+uedin-nmt.5112 1414 0.75576238165217
zh-en newstest2017 PROMT-SMT.5125 1501 0.24670936983675
zh-en newstest2017 Oregon-State-University-S.5173 1519 -0.703263174481044
zh-en newstest2017 online-G.0 1520 -0.26665412985963
zh-en newstest2017 UU-HNMT.5162 1556 0.499756190929874
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1575 -1.48293332077087
zh-en newstest2017 uedin-nmt.5112 1668 0.353118313572815
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1689 -1.29513179836859
zh-en newstest2017 online-B.0 1735 0.151487321800216
zh-en newstest2017 online-G.0 1738 0.777815462362894
zh-en newstest2017 CASICT-cons.5144 1739 -1.30195291195767
zh-en newstest2017 NRC.5172 1750 -0.642129688572943
zh-en newstest2017 UU-HNMT.5162 1799 -0.859839363668181
zh-en newstest2017 afrl-mitll-opennmt.5109 1814 -0.142085003463798
zh-en newstest2017 uedin-nmt.5112 1823 0.800009354736629
zh-en newstest2017 uedin-nmt.5112 1859 0.20661310445166
zh-en newstest2017 NRC.5172 1935 0.685097575681072
zh-en newstest2017 online-F.0 1958 -0.0565981814604484
zh-en newstest2017 jhu-nmt.5151 30 0.69209317021788
zh-en newstest2017 online-F.0 174 0.382446048404972
zh-en newstest2017 jhu-nmt.5151 175 -1.11265606369633
zh-en newstest2017 xmunmt.5160 223 0.72381844611512
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 276 0.0754989923342843
zh-en newstest2017 Oregon-State-University-S.5173 311 -0.571026287234099
zh-en newstest2017 afrl-mitll-opennmt.5109 318 -0.127169513761547
zh-en newstest2017 Oregon-State-University-S.5173 360 -0.258655781983505
zh-en newstest2017 ROCMT.5167 386 0.786115182691098
zh-en newstest2017 uedin-nmt.5112 413 -0.849027615352193
zh-en newstest2017 online-F.0 464 -0.602101266850541
zh-en newstest2017 xmunmt.5160 479 0.123705454028572
zh-en newstest2017 CASICT-cons.5144+ROCMT.5167 601 0.616656415073911
zh-en newstest2017 online-G.0 605 -0.416351066328634
zh-en newstest2017 online-F.0 650 -0.821852420500533
zh-en newstest2017 xmunmt.5160 719 -0.351794988434104
zh-en newstest2017 online-F.0 730 -0.356380086917033
zh-en newstest2017 xmunmt.5160 782 0.0268151314673594
zh-en newstest2017 online-G.0 783 -0.902410324651477
zh-en newstest2017 afrl-mitll-opennmt.5109 790 -0.0332824516644121
zh-en newstest2017 xmunmt.5160 836 0.777156310677023
zh-en newstest2017 PROMT-SMT.5125 837 -0.487004887348215
zh-en newstest2017 NRC.5172 866 -0.414853702530378
zh-en newstest2017 SogouKnowing-nmt.5171 930 1.20256470247984
zh-en newstest2017 online-G.0 975 -1.45243953271063
zh-en newstest2017 NRC.5172 984 0.884667001682
zh-en newstest2017 NMT-Model-Average-Multi-Cards.5099 1041 0.149576267964467
zh-en newstest2017 CASICT-cons.5144+ROCMT.5167 1044 -0.328663566055666
